SubjectID	SessionID	BlockID	success_index	personal_effect_size	common_language_effect_size	mean_efp_neurofeedback	mean_efp_baseline	mean_vol_neurofeedback
EFP07	3	1	1.161602	1.14782092974884	0.2075	-0.172298966666667	-0.6230405	0.3143745
EFP07	3	2	1.200898	1.02358047612143	0.198333333333333	0.237434733333333	-0.1498341	0.250358833333333
EFP07	3	3	0.588337	0.598336639936701	0.296666666666667	0.280862616666667	-0.0799016	0.386684333333333
EFP07	3	4	0.141215	0.0947839246188833	0.446666666666667	0.225961666666667	0.163912905	0.439092166666667
EFP07	3	5	0.566257	0.563096760908927	0.32	0.323820508474576	-0.02022665	0.3910685
EFP07	4	1	-0.568553	-0.531262158170069	0.618333333333333	-0.07415332	0.12003445	0.587013666666667
EFP07	4	2	-0.033098	-0.0268043583155891	0.494166666666667	-0.017158445	-0.00601965	0.50122
EFP07	4	3	0.824925	0.843180451357158	0.275	0.5897742	0.18783915	0.354611166666667
EFP07	4	4	-0.298568	-0.269069286573621	0.5875	0.982820316666667	1.118089	0.570272833333333
EFP07	4	5	0.029421	0.0815876288788118	0.465833333333333	0.916951537288136	0.8726647	0.494476333333333
EFP07	5	1	0.557294	0.53904730344046	0.33	0.308541006666667	0.0821165	0.387228
EFP07	5	2	-0.420291	-0.327482575948137	0.588333333333333	0.667491881666667	0.793232	0.578311833333333
EFP07	5	3	-0.02271	-0.0797963271146532	0.5475	0.640682733333333	0.676619	0.504161166666667
EFP07	5	4	-0.005464	0.0402269182892675	0.468333333333333	0.759510733333333	0.743591	0.500943666666667
EFP07	5	5	0.147249	-0.0292475976817809	0.5425	0.628222101694915	0.6395696	0.4763725
EFP07	6	1	0.087072	0.0500217667432838	0.489166666666667	-0.00152321666666666	-0.02589314	0.4796385
EFP07	6	2	-0.111282	-0.121215037239179	0.538333333333333	0.347033599666667	0.40976412	0.526896166666667
EFP07	6	3	-0.742632	-0.833413590366517	0.728333333333333	0.209469	0.59155133	0.6477675
EFP07	6	4	0.417627	0.38837838705238	0.398333333333333	-0.222207016666667	-0.47667695	0.422236333333333
EFP07	6	5	-0.82229	-0.898243699949159	0.740833333333333	-0.582680830508475	-0.0765575	0.668439333333333
EFP07	7	1	-0.081548	-0.266724529085184	0.570833333333333	-0.416459696666667	-0.30339115	0.514615666666667
EFP07	7	2	-0.466715	-0.367370529218534	0.603333333333333	-0.193857218333333	-0.05732365	0.585948166666667
EFP07	7	3	1.775182	1.72639715569715	0.0891666666666667	0.27300572	-0.5516696	0.195843
EFP07	7	4	0.389223	0.399020594966918	0.391666666666667	0.47567795	0.23829045	0.427733833333333
EFP07	7	5	-0.256121	-0.206014469556887	0.5625	0.0856315149152542	0.1821937	0.560597666666667
EFP07	8	1	-0.27108	-0.276661118182049	0.585833333333333	0.04599415	0.17183935	0.568957
EFP07	8	2	0.508829	0.38014334907145	0.4025	0.5799725	0.386672215	0.400983833333333
EFP07	8	3	0.034688	-0.011629120248815	0.509166666666667	0.555888866666667	0.56160585	0.494515833333333
EFP07	8	4	-0.833825	-0.93725686096286	0.74	0.3302842	0.85834845	0.6288965
EFP07	8	5	-0.027676	-0.0801315655683652	0.513333333333333	0.283190559322034	0.318039605	0.509620666666667
EFP07	9	1	-0.694239	-0.698748137477416	0.691666666666667	-0.418537066666667	-0.15336705	0.639956333333333
EFP07	9	2	0.103523	0.123827809247602	0.485	0.216261371666667	0.1813753	0.4890465
EFP07	9	3	-0.28231	-0.231478329738818	0.570833333333333	-0.02167269	0.0553117	0.555627666666667
EFP07	9	4	0.370563	0.309805870076065	0.388333333333333	0.256563898333333	0.1343052705	0.400503666666667
EFP07	9	5	0.303713	0.300217396720754	0.427916666666667	0.173067898305085	0.01765545	0.445462166666667
EFP07	10	1	0.019191	0.0213579406499589	0.495416666666667	-0.491325591666667	-0.4977825	0.498036666666667
EFP07	10	2	0.309986	0.30012884901266	0.419166666666667	-0.223279458333333	-0.32732921	0.443382833333333
EFP07	10	3	0.11226	-0.0228713188115748	0.535	0.0660857066666667	0.07650217	0.484620833333333
EFP07	10	4	0.186308	0.0536651055875785	0.444166666666667	0.0714270483333333	0.04722865	0.4559235
EFP07	10	5	-0.484797	-0.303318603614521	0.576666666666667	-0.333877508474576	-0.2038055	0.5934605
EFP08	1	1	0.695232	0.733008551604916	0.298333333333333	0.216629275	-0.011361005	0.356758666666667
EFP08	1	2	-0.751741	-0.75377829651415	0.6975	0.0727468333333333	0.2489746	0.633034166666667
EFP08	1	3	-0.458953	-0.374368056157676	0.585	-0.00644244666666667	0.08943746	0.575741166666667
EFP08	1	4	-1.144353	-1.18422973665893	0.765	0.00270925	0.25382215	0.669341
EFP08	1	5	-0.224657	-0.0330929591543242	0.521666666666667	-0.0118035440677966	-0.00473375	0.5281095
EFP08	2	1	-0.544979	-0.475252911395165	0.665833333333333	0.00911047666666667	0.1298774	0.617295833333333
EFP08	2	2	-1.216553	-1.3677870285729	0.8375	0.045629765	0.33691835	0.727339666666667
EFP08	2	3	-0.155959	-0.136379726886388	0.503333333333333	0.1008236425	0.1398432	0.485395
EFP08	2	4	0.259807	0.362109347172334	0.423333333333333	0.120518451666667	0.0161712635	0.453434666666667
EFP08	2	5	-0.224765	-0.193522795001603	0.551666666666667	0.114133378135593	0.16485915	0.542004833333333
EFP08	3	1	0.17303	0.376519942377822	0.395	0.0182598766666667	-0.0669409	0.464752
EFP08	3	2	-0.889232	-0.961549695767588	0.815	0.0127990166666667	0.2769199	0.714485166666667
EFP08	3	3	-0.906987	-0.797714868591518	0.728333333333333	-0.09653013	0.1914397	0.6841195
EFP08	3	4	1.463812	1.59805001946802	0.115833333333333	0.432222725	-0.0776068	0.228145833333333
EFP08	3	5	0.700532	0.841133017169646	0.225	0.602608237288136	0.32050905	0.3833145
EFP09	1	1	-0.772	-0.853475414295914	0.650833333333333	-0.596325666666667	-0.4031802	0.5950125
EFP09	1	2	-0.130469	-0.0730987641055102	0.52	-0.536246383333333	-0.52138775	0.5196695
EFP09	1	3	-0.145444	-0.0946698087355796	0.544166666666667	-0.439712636	-0.4179265	0.536574833333333
EFP09	1	4	0.082486	0.0376399558742096	0.520833333333333	-0.246258455	-0.25708598	0.485177333333333
EFP09	1	5	-0.359128	-0.35968446884412	0.6275	-0.219114020338983	-0.139123	0.597169
EFP09	2	1	1.175683	0.893263886555053	0.2725	-0.0128862116666667	-0.189452	0.309434333333333
EFP09	2	2	1.079672	1.02162439382672	0.225833333333333	0.07627592	-0.143988035	0.3117765
EFP09	2	3	-0.647198	-0.394865939594033	0.675833333333333	-0.0883852266666667	-0.026176045	0.606149166666667
EFP09	2	4	-0.325461	-0.190247088073628	0.584166666666667	0.0283061816666667	0.06778542	0.579806
EFP09	2	5	-1.007877	-0.966667215475425	0.704166666666667	-0.0666226147457627	0.1462427	0.652241166666667
EFP10	1	1	-0.606279	-0.664801641555069	0.664166666666667	0.117504383333333	0.27706815	0.6224525
EFP10	1	2	-0.467592	-0.456357552010882	0.610833333333333	0.0496569333333333	0.13381939	0.5907945
EFP10	1	3	0.12624	0.106267385900564	0.465833333333333	0.16726565	0.1431542	0.4808695
EFP10	1	4	-0.185859	-0.117560504486179	0.525	0.127725491666667	0.157279505	0.537802
EFP10	1	5	-0.169099	-0.09940812612071	0.506666666666667	0.106190938983051	0.13252205	0.531984666666667
EFP10	2	1	-0.30019	-0.379166172693	0.6575	-0.012069685	0.06990047	0.571035
EFP10	2	2	0.377302	0.266707066380951	0.4425	0.0603379866666667	-0.00880397999999999	0.426104166666667
EFP10	2	3	1.416164	1.23130678812917	0.174166666666667	0.0175573133333333	-0.2464254	0.231627
EFP10	2	4	0.236084	0.214145296912799	0.485833333333333	0.045940865	-0.01177935	0.4644275
EFP10	2	5	-0.587303	-0.639384204427031	0.670833333333333	-0.187093471186441	-0.026662175	0.607519166666667
EFP10	3	1	-0.674735	-0.577053963076861	0.648333333333333	-0.360441216666667	-0.1989922845	0.617110166666667
EFP10	3	2	-0.689347	-0.684537753079151	0.684166666666667	-0.495449266666667	-0.3610836	0.618234333333333
EFP10	3	3	-0.479205	-0.421853896111099	0.638333333333333	-0.48042155	-0.3825517	0.600489
EFP10	3	4	-0.327001	-0.145668251952742	0.538333333333333	-0.569317883333333	-0.53702695	0.560544666666667
EFP10	3	5	0.160493	0.087337835015603	0.4425	-0.581724237288136	-0.6102539	0.478525166666667
EFP10	4	1	-0.953336	-0.870355251246297	0.723333333333333	-0.433023166666667	-0.21294754	0.645004666666667
EFP10	4	2	-0.727412	-0.756622436429593	0.734166666666667	-0.434849966666667	-0.2846344	0.6325225
EFP10	4	3	-0.005737	-0.0555823289682916	0.521666666666667	-0.495760416666667	-0.48456215	0.5009365
EFP10	4	4	0.534858	0.624019703690883	0.356666666666667	-0.429180405	-0.567952	0.397515833333333
EFP10	4	5	0.349058	0.282060193602267	0.416666666666667	-0.43709706779661	-0.4837975	0.429197666666667
EFP10	5	1	-0.840049	-0.597700183888106	0.689166666666667	-0.07946358	0.086912095	0.6532745
EFP10	5	2	-0.392382	-0.417469827058536	0.609166666666667	0.003174995	0.08882145	0.578996166666667
EFP10	5	3	-0.491936	-0.43635931997625	0.620833333333333	-0.00725882333333333	0.110108905	0.599148
EFP10	5	4	0.95616	0.996173214127193	0.229166666666667	0.0656109333333333	-0.1524592285	0.323126333333333
EFP10	5	5	-0.595176	-0.465332631649396	0.6325	-0.149744018644068	-0.01686954	0.650855166666667
EFP10	6	1	0.207269	0.144182934928794	0.468333333333333	0.088307845	0.0619305	0.4639105
EFP10	6	2	-0.205675	-0.220425357930368	0.575	0.0197625948333333	0.0727811	0.549135833333333
EFP10	6	3	0.606517	0.596215342555181	0.330833333333333	0.073845045	-0.0717165	0.389089
EFP10	6	4	-0.300588	-0.422502491092908	0.61	0.0119624783333333	0.110737845	0.559254333333333
EFP10	6	5	-0.239015	-0.0631952974581993	0.479166666666667	0.0906582773050847	0.1076014	0.539891833333333
EFP10	7	1	-0.089078	-0.108914531395466	0.504166666666667	0.138454666666667	0.1603812	0.518130333333333
EFP10	7	2	-0.051894	-0.0107164559138344	0.503333333333333	0.0353629516666667	0.037753402	0.5095035
EFP10	7	3	0.037237	0.0617163240749295	0.5025	0.0785831983333333	0.065263795	0.4927225
EFP10	7	4	0.143238	0.16348893382969	0.464166666666667	0.0606138683333333	0.0269569	0.472287833333333
EFP10	7	5	0.149281	0.208966900677914	0.441666666666667	0.101259637457627	0.05938075	0.473418666666667
EFP10	8	1	-0.128494	-0.21731867904436	0.56	-0.245766746666667	-0.1993716	0.5257435
EFP10	8	2	-0.9798	-0.933106447869553	0.708333333333333	-0.285908493333333	-0.080030585	0.639884166666667
EFP10	8	3	-0.928304	-0.889424240386474	0.7675	-0.517216566666667	-0.31237715	0.689996833333333
EFP10	8	4	-0.227475	-0.195767560427215	0.5525	-0.547127666666667	-0.504829	0.544979333333333
EFP10	8	5	-0.909322	-0.781016197941452	0.661666666666667	-0.61732593220339	-0.44884975	0.639543166666667
EFP10	9	1	-0.421791	-0.478606565315529	0.653333333333333	-0.3888235	-0.2749188	0.595021833333333
EFP10	9	2	-0.405853	-0.300497857630091	0.630833333333333	-0.39656245	-0.32979485	0.604972
EFP10	9	3	0.071362	0.0140475311072377	0.510833333333333	-0.400488816666667	-0.4038879	0.493118833333333
EFP10	9	4	-0.754912	-0.714878154935035	0.7	-0.443632515	-0.265589	0.651483
EFP10	9	5	0.723226	0.770096561172085	0.258333333333333	-0.330250284745763	-0.494433	0.343635333333333
EFP10	10	1	0.56964	0.347846324166616	0.476666666666667	-0.0770632916666667	-0.16089597	0.426599666666667
EFP10	10	2	-0.307413	-0.39573617279573	0.61	-0.27504675	-0.176642	0.563341
EFP10	10	3	0.037486	0.112059467103052	0.470833333333333	-0.29948105	-0.323337	0.492901833333333
EFP10	10	4	-0.286334	-0.224442851402406	0.548333333333333	-0.303553683333333	-0.25631825	0.550199333333333
EFP10	10	5	-0.254283	-0.128394788798215	0.519166666666667	-0.321592172881356	-0.294922345	0.554617333333333
EFP11	1	1	-1.075945	-0.79519554662007	0.684166666666667	-0.124221151666667	-0.02238265	0.652391166666667
EFP11	1	2	-2.545646	-2.55898284772687	0.94	-0.0397259256666667	0.28610305	0.791661
EFP11	1	3	-2.519652	-2.47273402540598	0.9575	-0.03910315	0.2890483	0.586329166666667
EFP11	1	4	-1.456083	-1.50429515643173	0.87	0.0141181816666667	0.26227509	0.476083666666667
EFP11	1	5	-2.104925	-1.87010652877984	0.8975	0.10768813220339	0.3950356	0.785085333333333
EFP11	2	1	-0.533523	-0.591879747394336	0.656666666666667	-0.048566285	0.04003785	0.585550166666667
EFP11	2	2	-0.820019	-0.861136258562534	0.734166666666667	0.1396904	0.2723357	0.6365455
EFP11	2	3	-0.33111	-0.394651442569918	0.6275	0.21688044	0.28156725	0.565625666666667
EFP11	2	4	-0.865322	-0.801300297684429	0.735833333333333	0.290843566666667	0.4681455	0.684729333333333
EFP11	2	5	0.348304	0.301650824368242	0.384166666666667	0.417418881355932	0.3628245	0.433945833333333
EFP11	3	1	0.151671	0.106005375805902	0.495833333333333	-0.177661483333333	-0.19407965	0.4746405
EFP11	3	2	0.188062	0.184661419349522	0.445833333333333	-0.123606007833333	-0.15338425	0.467667833333333
EFP11	3	3	-0.640425	-0.620670853175405	0.669166666666667	-0.136114381666667	-0.0426175	0.616317
EFP11	3	4	0.693589	0.832743848098653	0.245833333333333	-0.119404896666667	-0.25719005	0.349863833333333
EFP11	3	5	-0.351184	-0.267361226955604	0.58	-0.0999533305084746	-0.0522778	0.571851
EFP11	4	1	0.602258	0.65905081111954	0.3075	-0.0641983316666667	-0.1678628	0.363732666666667
EFP11	4	2	-0.561013	-0.584687105471837	0.671666666666667	-0.000373808333333335	0.0965088	0.622098833333333
EFP11	4	3	0.125868	0.197453971898791	0.510833333333333	0.10299573	0.059913925	0.484220833333333
EFP11	4	4	-0.700007	-0.831956650395133	0.7225	-0.00952722783333333	0.1439701	0.624595666666667
EFP11	4	5	-0.351239	-0.447892342062863	0.654166666666667	-0.0425232559322034	0.04046002	0.600933833333333
EFP11	5	1	-0.057118	0.0752562386982716	0.483333333333333	0.16817	0.15660955	0.512732833333333
EFP11	5	2	1.014334	0.965478974861262	0.234166666666667	0.251267756666667	0.06488985	0.310996
EFP11	5	3	0.049989	0.128617734775484	0.449166666666667	0.433855975	0.4018118	0.486526333333333
EFP11	5	4	-0.336705	-0.381250415096808	0.6525	0.291585828333333	0.37289655	0.579471166666667
EFP11	5	5	0.35256	0.227881063675119	0.429166666666667	0.408684186440678	0.35915	0.426550666666667
EFP11	6	1	-0.272254	-0.337418507716275	0.61625	-0.189437218333333	-0.1195471745	0.5559805
EFP11	6	2	0.114359	-0.0535915756571295	0.504166666666667	-0.163005303333333	-0.15192455	0.483806166666667
EFP11	6	3	0.907509	0.772817028898885	0.275833333333333	0.132286281666667	-0.00470811	0.308287833333333
EFP11	6	4	0.188554	0.103552757671179	0.473333333333333	0.378402866666667	0.352636	0.456371333333333
EFP11	6	5	0.061015	0.0240425610801428	0.463333333333333	0.291502779661017	0.2857446	0.489194166666667
EFP11	7	1	-0.314671	-0.295257220440362	0.614166666666667	-0.0248646316666667	0.0210844	0.569299666666667
EFP11	7	2	0.263483	0.200765674421481	0.478333333333333	0.0246446383333333	-0.00861344999999999	0.452828333333333
EFP11	7	3	0.099666	0.112452040303249	0.469166666666667	0.276409191666667	0.254683065	0.482278
EFP11	7	4	1.023631	0.817527486108243	0.2625	0.46857805	0.3250954	0.3070515
EFP11	7	5	1.027723	0.897137890424442	0.263333333333333	0.440188338983051	0.302140315	0.315236833333333
EFP11	8	1	-0.260266	-0.189482921372003	0.570833333333333	-0.148538595	-0.12298485	0.550461666666667
EFP11	8	2	0.140714	0.0798947982720369	0.460833333333333	-0.112821263333333	-0.124441375	0.473068333333333
EFP11	8	3	0.597862	0.523419226294685	0.390833333333333	0.0232197816666667	-0.08407851	0.3867775
EFP11	8	4	1.213128	1.04698942962015	0.211666666666667	0.229684661666667	-0.000316244999999996	0.257695666666667
EFP11	8	5	-0.331926	-0.361522605173601	0.633333333333333	0.250363728813559	0.3299396	0.610058666666667
EFP11	9	1	0.920785	0.785708276455908	0.258333333333333	-0.165349835333333	-0.3221903	0.330886333333333
EFP11	9	2	0.081869	0.0172664846428778	0.503333333333333	0.00646198	0.003504025	0.500046
EFP11	9	3	0.754423	0.634751838511532	0.305833333333333	0.056548685	-0.03806987	0.3667605
EFP11	9	4	1.418297	1.48916991287783	0.126666666666667	0.284844865	-0.0159759	0.236906833333333
EFP11	9	5	0.423158	0.199156042557177	0.424166666666667	0.378379577966102	0.31798435	0.420287
EFP11	10	1	0.443203	0.489152627886082	0.355	-0.03067188	-0.1252352	0.426511
EFP11	10	2	0.448525	0.423858249937594	0.415	0.027222055	-0.07618919	0.423774833333333
EFP11	10	3	-1.350777	-1.14323419624126	0.6725	0.193178078833333	0.513235	0.642643666666667
EFP11	10	4	-0.270222	-0.212744980565751	0.564166666666667	0.206580031666667	0.25519022	0.476952833333333
EFP11	10	5	-0.337929	-0.396677991009188	0.595	0.150974377966102	0.2711769	0.566549333333333
EFP12	1	1	0.092576	0.0832675172764373	0.475833333333333	0.128993768333333	0.104465	0.486642333333333
EFP12	1	2	-0.448473	-0.518360311078395	0.620833333333333	0.159698716666667	0.3644324	0.574573
EFP12	1	3	0.002708	-0.00430033560979293	0.478333333333333	0.332674153666667	0.33456615	0.499631333333333
EFP12	1	4	-0.643287	-0.485027566351571	0.645833333333333	0.189882633333333	0.3884487	0.633281833333333
EFP12	1	5	-0.508603	-0.467722130107235	0.606666666666667	0.214467406779661	0.409610015	0.6043755
EFP12	2	1	-0.066119	-0.0173786153549788	0.493333333333333	0.163513755	0.1692312	0.512217833333333
EFP12	2	2	-0.110248	-0.106899407398329	0.556666666666667	0.15209655	0.1861153	0.519508666666667
EFP12	2	3	-0.199204	-0.147543295466381	0.5425	0.00884063333333333	0.058633735	0.538792166666667
EFP12	2	4	-0.378565	-0.175979050038436	0.563333333333333	0.225376983333333	0.29323665	0.576334
EFP12	2	5	-0.475883	-0.532645161167304	0.679166666666667	0.287081906779661	0.501818	0.603522666666667
EFP12	3	1	1.234813	1.07317249303538	0.2225	-0.194992676666667	-0.5208495	0.295695166666667
EFP12	3	2	0.01411	0.00570664269644001	0.516666666666667	-0.213680853333333	-0.215510655	0.498410833333333
EFP12	3	3	-0.473156	-0.618939090812921	0.689166666666667	-0.451719633333333	-0.234199481	0.608227666666667
EFP12	3	4	0.345279	0.453583682569551	0.395833333333333	-0.120134078333333	-0.26937095	0.438461
EFP12	3	5	0.049174	0.0015622129016436	0.4625	-0.406952389830508	-0.4075443	0.491452166666667
EFP12	4	1	-0.914617	-0.859707357039718	0.708333333333333	-0.17865668	0.08280502	0.646071833333333
EFP12	4	2	-1.16651	-1.04579207107028	0.734166666666667	-0.480751683333333	-0.0549926	0.6829415
EFP12	4	3	0.016625	0.0916091444116113	0.456666666666667	-0.71414685	-0.753133155	0.465325333333333
EFP12	4	4	0.374912	0.411925073781983	0.375	-0.4904084	-0.65386545	0.4325615
EFP12	4	5	0.102519	0.0446148897348346	0.518333333333333	-0.514218966101695	-0.53253495	0.48437
EFP12	5	1	-0.371231	-0.364887185655	0.555833333333333	0.177481095	0.3276833	0.553989333333333
EFP12	5	2	0.088428	0.116203580515293	0.431666666666667	0.25731565	0.21369481	0.471502
EFP12	5	3	0.31196	0.328811021374672	0.4	0.374814683333333	0.27137225	0.437392
EFP12	5	4	0.353151	0.370214202420199	0.3625	0.27743060195	0.1200696	0.440633166666667
EFP12	5	5	-0.39034	-0.216736590852884	0.5275	0.159759983050847	0.24741586	0.569211
EFP12	6	1	2.239035	1.88411820069903	0.126666666666667	0.325866231666667	-0.304398445	0.195874333333333
EFP12	6	2	0.612611	0.633786952609302	0.326666666666667	0.41085775	0.186255	0.374985833333333
EFP12	6	3	-0.527528	-0.442829814125434	0.5975	0.273361866666667	0.465042755	0.587365333333333
EFP12	6	4	0.232957	0.266944087796323	0.389166666666667	0.496504316666667	0.4154175	0.454904833333333
EFP12	6	5	0.639804	0.646560139146547	0.33	0.754455355932203	0.41889995	0.379869166666667
EFP12	7	1	0.503147	0.475604663157099	0.349166666666667	-0.0766561166666667	-0.2710416	0.4052655
EFP12	7	2	-0.283298	-0.285721467245114	0.5525	0.037273596	0.15230896	0.540660833333333
EFP12	7	3	-0.435996	-0.416407230691485	0.619166666666667	-0.0899849783333333	0.10791525	0.5812415
EFP12	7	4	0.288117	0.351019783216328	0.390833333333333	-0.00920256666666667	-0.14369235	0.4360615
EFP12	7	5	-2.205561	-2.30716945226308	0.933333333333333	-0.220390352542373	0.4892492	0.83723
EFP12	8	1	0.584173	0.63843825346148	0.341666666666667	-0.200145845	-0.40753985	0.404046666666667
EFP12	8	2	-0.375056	-0.406694017819347	0.585	-0.534855833333333	-0.36634435	0.566621
EFP12	8	3	-0.959529	-0.899599253772339	0.74	-0.68691347	-0.362924605	0.660503666666667
EFP12	8	4	-0.64281	-0.672004004837522	0.666666666666667	-0.8874112	-0.581783975	0.615709166666667
EFP12	8	5	-0.356495	-0.371564100583875	0.556666666666667	-1.25475677966102	-1.079231	0.555995
EFP12	9	1	-0.868932	-0.861287855328252	0.690833333333333	-0.48305215	-0.200790515	0.609086666666667
EFP12	9	2	0.026091	-0.0220693440923366	0.4975	-0.35171835	-0.34524935	0.492936
EFP12	9	3	-0.61385	-0.735930998841602	0.7125	-0.278318076666667	-0.02435839	0.622637666666667
EFP12	9	4	0.396245	0.25069765944988	0.423333333333333	-0.339650383333333	-0.4254705	0.405747
EFP12	9	5	0.237668	0.119074767075819	0.515833333333333	-0.429641491525424	-0.4685012	0.463011833333333
EFP12	10	1	-0.315345	-0.297971890606629	0.573333333333333	-0.12225267	-0.01423136	0.561647833333333
EFP12	10	2	-0.426197	-0.326868381118069	0.61	0.105760933333333	0.245165425	0.602888666666667
EFP12	10	3	0.521691	0.488081843856933	0.371666666666667	0.0201598766666667	-0.24548965	0.400949
EFP12	10	4	0.234971	0.179536610402185	0.483333333333333	0.0121483833333333	-0.08088615	0.462152166666667
EFP12	10	5	-0.403876	-0.3975757655311	0.61	0.060812693220339	0.26346425	0.587749
EFP13	1	1	-1.466929	-1.44638191160647	0.875833333333333	-0.364070205	-0.05823075	0.729168666666667
EFP13	1	2	-1.102092	-1.19338977731981	0.775833333333333	-0.135720105	0.00969718500000002	0.5786045
EFP13	1	3	-0.728448	-0.782067287585992	0.6675	-0.0712911328333333	0.04844475	0.595634
EFP13	1	4	-0.861146	-0.983480442076259	0.768333333333333	-0.190074622833333	-0.01879245	0.661318666666667
EFP13	1	5	-1.696644	-1.60986949762616	0.8725	0.069481720338983	0.27155655	0.7747825
EFP13	2	1	-1.383128	-1.37774794957269	0.8	-0.379230566666667	-0.1213013	0.691645666666667
EFP13	2	2	-1.343949	-1.1873502155426	0.743333333333333	-0.485591666666667	-0.29525495	0.605833
EFP13	2	3	-0.569285	-0.575916076299521	0.644166666666667	-0.754331	-0.5780025	0.555262166666667
EFP13	2	4	-0.557779	-0.577878782163177	0.640833333333333	-0.942200833333333	-0.7875415	0.6021885
EFP13	2	5	-0.431057	-0.416750517732977	0.599166666666667	-0.860476271186441	-0.71292045	0.558707333333333
EFP13	3	1	-1.543441	-1.70131695829123	0.885	-0.519497833333333	-0.24090975	0.762291
EFP13	3	2	-1.716556	-1.47522712002812	0.856666666666667	-0.541756	-0.265598465	0.701607166666667
EFP13	3	3	-0.534429	-0.629391161369122	0.6975	-0.413451216666667	-0.2496563	0.524035
EFP13	3	4	3.535609	3.15735849031674	0.0858333333333333	-0.407603516666667	-0.992299	0.117979666666667
EFP13	3	5	-0.78621	-0.799901088849131	0.69	-0.440767389830509	-0.1958401	0.639934333333333
EFP13	4	1	0.112032	0.057436833537814	0.485	-0.176433885	-0.18980443	0.459299166666667
EFP13	4	2	-0.927704	-0.866925104327427	0.748333333333333	-0.000757414999999998	0.101952348	0.6952335
EFP13	4	3	-0.392388	-0.418120702563462	0.634166666666667	-0.0255326216666667	0.046099062	0.591190666666667
EFP13	4	4	-0.129228	-0.176949281728385	0.5375	0.023769205	0.05494185	0.525010166666667
EFP13	4	5	-0.410749	-0.283515188146763	0.605833333333333	0.0669681	0.107897875	0.557588333333333
EFP13	5	1	-1.101944	-1.08944779469653	0.759166666666667	-0.33883135	-0.130481345	0.6726215
EFP13	5	2	-1.172468	-1.05786841992856	0.748333333333333	-0.31111195	-0.1242527395	0.623388
EFP13	5	3	-0.724487	-0.794603207888293	0.6975	-0.303767166666667	-0.18106387	0.590417833333333
EFP13	5	4	-0.90702	-0.779491410268663	0.6725	-0.353548216666667	-0.23801315	0.628040666666667
EFP13	5	5	-0.127154	-0.187312749969677	0.5725	-0.33611813559322	-0.3051525	0.517556666666667
EFP14	1	1	-0.709052	-0.744028560271032	0.725	-0.381471216666667	-0.1769685	0.656911333333333
EFP14	1	2	-2.302351	-2.12114749882898	0.940833333333333	-0.387181016666667	0.0984715	0.844833166666667
EFP14	1	3	-1.2034	-1.26238996903485	0.830833333333333	-0.373528413883333	-0.05779755	0.461680166666667
EFP14	1	4	-1.138871	-1.15248764817694	0.825	-0.349989033333333	-0.068647335	0.681568666666667
EFP14	1	5	-1.815629	-1.81407141901497	0.898333333333333	-0.520695084745763	-0.182257	0.782393
EFP14	2	1	-1.215676	-1.05718159132721	0.773333333333333	0.024120075	0.240492355	0.719851166666667
EFP14	2	2	-0.789336	-0.794759402473349	0.731666666666667	-0.0910999463333333	0.13490186	0.614759
EFP14	2	3	-0.762049	-0.665189129643555	0.713333333333333	-0.0105368533333333	0.1174281	0.6734125
EFP14	2	4	-0.988202	-1.0322660689284	0.755833333333333	-0.0576254526666667	0.157433005	0.655789833333333
EFP14	2	5	0.102248	0.075285649203785	0.400833333333333	-0.00179274067796611	-0.0207766885	0.4877275
EFP14	3	1	-0.71579	-0.640834196368808	0.693333333333333	-0.0895868775	0.029579395	0.653694833333333
EFP14	3	2	-0.316208	-0.430461955189225	0.645833333333333	0.0554284811666667	0.159576	0.558593333333333
EFP14	3	3	-0.987508	-0.96199464185337	0.780833333333333	0.0563405766666667	0.350729305	0.705200333333333
EFP14	3	4	-0.59534	-0.718070268398372	0.725	0.0380059666666667	0.2568285	0.622929833333333
EFP14	3	5	-1.056397	-0.990093564379888	0.740833333333333	0.0629504627118644	0.34555522	0.671149166666667
EFP14	4	1	0.48788	0.495098584646488	0.358333333333333	0.135020719833333	0.0712297	0.4094695
EFP14	4	2	-0.205333	-0.318364930161083	0.585	0.167886065	0.22134245	0.529434333333333
EFP14	4	3	-0.073222	-0.130628699843278	0.565833333333333	0.264995891666667	0.2939025	0.513893166666667
EFP14	4	4	-0.307829	-0.214219026320839	0.538333333333333	0.219345788333333	0.26634275	0.551976833333333
EFP14	4	5	-1.162704	-1.04836555667493	0.700833333333333	0.151210116949153	0.36528209	0.645987166666667
EFP14	5	1	-0.29216	-0.118398908472574	0.505	0.332570083333333	0.36355547	0.543158833333333
EFP14	5	2	-0.660017	-0.688887938819617	0.681666666666667	0.4325861	0.5671735	0.6163345
EFP14	5	3	-1.344832	-1.34486743535535	0.828333333333333	0.532283416666667	0.9123965	0.738085166666667
EFP14	5	4	-1.126436	-1.06120931208278	0.788333333333333	0.599662871666667	0.890882	0.651840166666667
EFP14	5	5	-0.297741	-0.403693949091694	0.594166666666667	0.541539779661017	0.6383875	0.5297295
EFP14	6	1	-0.595815	-0.53306594206268	0.615833333333333	-0.255865256666667	-0.1455475	0.585661666666667
EFP14	6	2	-1.285917	-1.30455622066175	0.819166666666667	-0.07436115	0.290545	0.688443
